Country_or_Other,Date_Time,NewCases,NewDeaths,NewRecovered
Colombia,2020-06-22 12:56:08.577999,2531.0,73.0,
Belgium,2020-06-22 12:56:08.577999,0.0,0.0,
Belarus,2020-06-22 12:56:08.577999,518.0,5.0,
Sweden,2020-06-22 12:56:08.577999,84.0,69.0,
Egypt,2020-06-22 12:56:08.577999,1576.0,85.0,
Ecuador,2020-06-22 12:56:08.577999,0.0,0.0,
Netherlands,2020-06-22 12:56:08.577999,65.0,0.0,
Indonesia,2020-06-22 12:56:08.577999,954.0,35.0,
UAE,2020-06-22 12:56:08.577999,378.0,1.0,
Argentina,2020-06-22 12:56:08.577999,2146.0,32.0,
Singapore,2020-06-22 12:56:08.577999,218.0,0.0,
Kuwait,2020-06-22 12:56:08.577999,641.0,4.0,
Portugal,2020-06-22 12:56:08.577999,259.0,4.0,
Ukraine,2020-06-22 12:56:08.577999,681.0,10.0,
Iraq,2020-06-22 12:56:08.577999,1808.0,67.0,
Poland,2020-06-22 12:56:08.577999,296.0,3.0,
Switzerland,2020-06-22 12:56:08.577999,18.0,0.0,
Oman,2020-06-22 12:56:08.577999,1605.0,6.0,
Philippines,2020-06-22 12:56:08.577999,630.0,8.0,
Afghanistan,2020-06-22 12:56:08.577999,324.0,17.0,
Dominican Republic,2020-06-22 12:56:08.577999,693.0,7.0,
Panama,2020-06-22 12:56:08.577999,722.0,20.0,
Ireland,2020-06-22 12:56:08.577999,4.0,2.0,
Bolivia,2020-06-22 12:56:08.577999,876.0,33.0,
Romania,2020-06-22 12:56:08.577999,246.0,11.0,
Bahrain,2020-06-22 12:56:08.577999,643.0,2.0,
Israel,2020-06-22 12:56:08.577999,304.0,1.0,
Nigeria,2020-06-22 12:56:08.577999,675.0,7.0,
Armenia,2020-06-22 12:56:08.577999,320.0,10.0,
Japan,2020-06-22 12:56:08.577999,52.0,0.0,
Kazakhstan,2020-06-22 12:56:08.577999,507.0,7.0,
Austria,2020-06-22 12:56:08.577999,39.0,0.0,
Moldova,2020-06-22 12:56:08.577999,163.0,7.0,
Ghana,2020-06-22 12:56:08.577999,147.0,0.0,
Azerbaijan,2020-06-22 12:56:08.577999,478.0,7.0,
Guatemala,2020-06-22 12:56:08.577999,390.0,17.0,
Serbia,2020-06-22 12:56:08.577999,96.0,1.0,
Honduras,2020-06-22 12:56:08.577999,466.0,5.0,
Denmark,2020-06-22 12:56:08.577999,136.0,2.0,
S. Korea,2020-06-22 12:56:08.577999,17.0,0.0,
Cameroon,2020-06-22 12:56:08.577999,149.0,5.0,
Algeria,2020-06-22 12:56:08.577999,149.0,7.0,
Czechia,2020-06-22 12:56:08.577999,25.0,0.0,
Morocco,2020-06-22 12:56:08.577999,195.0,0.0,
Nepal,2020-06-22 12:56:08.577999,535.0,0.0,
Norway,2020-06-22 12:56:08.577999,6.0,4.0,
Sudan,2020-06-22 12:56:08.577999,118.0,12.0,
Malaysia,2020-06-22 12:56:08.577999,15.0,0.0,
Ivory Coast,2020-06-22 12:56:08.577999,185.0,2.0,
Australia,2020-06-22 12:56:08.577999,13.0,0.0,
Finland,2020-06-22 12:56:08.577999,1.0,1.0,
Uzbekistan,2020-06-22 12:56:08.577999,146.0,0.0,
Senegal,2020-06-22 12:56:08.577999,82.0,2.0,
DRC,2020-06-22 12:56:08.577999,98.0,5.0,
Tajikistan,2020-06-22 12:56:08.577999,56.0,0.0,
Haiti,2020-06-22 12:56:08.577999,134.0,0.0,
North Macedonia,2020-06-22 12:56:08.577999,90.0,9.0,
Guinea,2020-06-22 12:56:08.577999,0.0,0.0,
El Salvador,2020-06-22 12:56:08.577999,182.0,9.0,
Kenya,2020-06-22 12:56:08.577999,59.0,2.0,
Gabon,2020-06-22 12:56:08.577999,311.0,5.0,
Ethiopia,2020-06-22 12:56:08.577999,131.0,1.0,
Djibouti,2020-06-22 12:56:08.577999,17.0,3.0,
Luxembourg,2020-06-22 12:56:08.577999,1.0,0.0,
Hungary,2020-06-22 12:56:08.577999,8.0,2.0,
Venezuela,2020-06-22 12:56:08.577999,131.0,2.0,
Bulgaria,2020-06-22 12:56:08.577999,79.0,8.0,
Bosnia and Herzegovina,2020-06-22 12:56:08.577999,94.0,2.0,
Kyrgyzstan,2020-06-22 12:56:08.577999,205.0,3.0,
Greece,2020-06-22 12:56:08.577999,21.0,0.0,
Thailand,2020-06-22 12:56:08.577999,3.0,0.0,
Mauritania,2020-06-22 12:56:08.577999,137.0,1.0,
CAR,2020-06-22 12:56:08.577999,155.0,7.0,
Somalia,2020-06-22 12:56:08.577999,33.0,0.0,
French Guiana,2020-06-22 12:56:08.577999,17.0,2.0,
Mayotte,2020-06-22 12:56:08.577999,30.0,0.0,
Croatia,2020-06-22 12:56:08.577999,19.0,0.0,
Cuba,2020-06-22 12:56:08.577999,3.0,0.0,
Costa Rica,2020-06-22 12:56:08.577999,64.0,0.0,
Maldives,2020-06-22 12:56:08.577999,14.0,0.0,
Albania,2020-06-22 12:56:08.577999,33.0,0.0,
Estonia,2020-06-22 12:56:08.577999,0.0,0.0,
Mali,2020-06-22 12:56:08.577999,28.0,2.0,
Sri Lanka,2020-06-22 12:56:08.577999,1.0,0.0,
South Sudan,2020-06-22 12:56:08.577999,24.0,1.0,
Nicaragua,2020-06-22 12:56:08.577999,0.0,0.0,
Iceland,2020-06-22 12:56:08.577999,0.0,0.0,
Lithuania,2020-06-22 12:56:08.577999,3.0,0.0,
Equatorial Guinea,2020-06-22 12:56:08.577999,0.0,0.0,
Madagascar,2020-06-22 12:56:08.577999,44.0,1.0,
Lebanon,2020-06-22 12:56:08.577999,16.0,0.0,
Slovakia,2020-06-22 12:56:08.577999,1.0,0.0,
Guinea-Bissau,2020-06-22 12:56:08.577999,15.0,2.0,
Slovenia,2020-06-22 12:56:08.577999,1.0,0.0,
New Zealand,2020-06-22 12:56:08.577999,2.0,0.0,
Zambia,2020-06-22 12:56:08.577999,0.0,0.0,
Paraguay,2020-06-22 12:56:08.577999,13.0,0.0,
Sierra Leone,2020-06-22 12:56:08.577999,13.0,0.0,
Hong Kong,2020-06-22 12:56:08.577999,30.0,0.0,
Tunisia,2020-06-22 12:56:08.577999,2.0,0.0,
Latvia,2020-06-22 12:56:08.577999,0.0,0.0,
Congo,2020-06-22 12:56:08.577999,204.0,10.0,
Niger,2020-06-22 12:56:08.577999,10.0,0.0,
Jordan,2020-06-22 12:56:08.577999,9.0,0.0,
Palestine,2020-06-22 12:56:08.577999,168.0,0.0,
Cyprus,2020-06-22 12:56:08.577999,2.0,0.0,
Yemen,2020-06-22 12:56:08.577999,26.0,1.0,
Cabo Verde,2020-06-22 12:56:08.577999,54.0,0.0,
Georgia,2020-06-22 12:56:08.577999,2.0,0.0,
Burkina Faso,2020-06-22 12:56:08.577999,0.0,0.0,
Uruguay,2020-06-22 12:56:08.577999,6.0,0.0,
Chad,2020-06-22 12:56:08.577999,0.0,0.0,
Andorra,2020-06-22 12:56:08.577999,0.0,0.0,
Benin,2020-06-22 12:56:08.577999,42.0,0.0,
Rwanda,2020-06-22 12:56:08.577999,59.0,0.0,
Uganda,2020-06-22 12:56:08.577999,4.0,0.0,
Malawi,2020-06-22 12:56:08.577999,19.0,0.0,
Mozambique,2020-06-22 12:56:08.577999,4.0,0.0,
Diamond Princess,2020-06-22 12:56:08.577999,0.0,0.0,
Sao Tome and Principe,2020-06-22 12:56:08.577999,4.0,0.0,
San Marino,2020-06-22 12:56:08.577999,1.0,0.0,
Malta,2020-06-22 12:56:08.577999,0.0,0.0,
Jamaica,2020-06-22 12:56:08.577999,2.0,0.0,
Liberia,2020-06-22 12:56:08.577999,24.0,0.0,
Eswatini,2020-06-22 12:56:08.577999,8.0,1.0,
Libya,2020-06-22 12:56:08.577999,24.0,0.0,
Channel Islands,2020-06-22 12:56:08.577999,0.0,0.0,
Togo,2020-06-22 12:56:08.577999,0.0,0.0,
Zimbabwe,2020-06-22 12:56:08.577999,23.0,0.0,
Tanzania,2020-06-22 12:56:08.577999,0.0,0.0,
Réunion,2020-06-22 12:56:08.577999,1.0,0.0,
Taiwan,2020-06-22 12:56:08.577999,0.0,0.0,
Montenegro,2020-06-22 12:56:08.577999,5.0,0.0,
Vietnam,2020-06-22 12:56:08.577999,0.0,0.0,
Mauritius,2020-06-22 12:56:08.577999,3.0,0.0,
Isle of Man,2020-06-22 12:56:08.577999,0.0,0.0,
Suriname,2020-06-22 12:56:08.577999,5.0,0.0,
Myanmar,2020-06-22 12:56:08.577999,0.0,0.0,
Comoros,2020-06-22 12:56:08.577999,0.0,0.0,
Martinique,2020-06-22 12:56:08.577999,0.0,0.0,
Syria,2020-06-22 12:56:08.577999,15.0,0.0,
Mongolia,2020-06-22 12:56:08.577999,7.0,0.0,
Guyana,2020-06-22 12:56:08.577999,21.0,0.0,
Cayman Islands,2020-06-22 12:56:08.577999,0.0,0.0,
Faeroe Islands,2020-06-22 12:56:08.577999,0.0,0.0,
Angola,2020-06-22 12:56:08.577999,3.0,1.0,
Gibraltar,2020-06-22 12:56:08.577999,0.0,0.0,
Guadeloupe,2020-06-22 12:56:08.577999,0.0,0.0,
Bermuda,2020-06-22 12:56:08.577999,0.0,0.0,
Burundi,2020-06-22 12:56:08.577999,0.0,0.0,
Eritrea,2020-06-22 12:56:08.577999,0.0,0.0,
Brunei,2020-06-22 12:56:08.577999,0.0,0.0,
Cambodia,2020-06-22 12:56:08.577999,0.0,0.0,
Trinidad and Tobago,2020-06-22 12:56:08.577999,0.0,0.0,
Bahamas,2020-06-22 12:56:08.577999,0.0,0.0,
Monaco,2020-06-22 12:56:08.577999,1.0,0.0,
Aruba,2020-06-22 12:56:08.577999,0.0,0.0,
Barbados,2020-06-22 12:56:08.577999,0.0,0.0,
Botswana,2020-06-22 12:56:08.577999,0.0,0.0,
Liechtenstein,2020-06-22 12:56:08.577999,1.0,0.0,
Sint Maarten,2020-06-22 12:56:08.577999,0.0,0.0,
Bhutan,2020-06-22 12:56:08.577999,0.0,0.0,
Namibia,2020-06-22 12:56:08.577999,8.0,0.0,
French Polynesia,2020-06-22 12:56:08.577999,0.0,0.0,
Macao,2020-06-22 12:56:08.577999,0.0,0.0,
Saint Martin,2020-06-22 12:56:08.577999,0.0,0.0,
Gambia,2020-06-22 12:56:08.577999,4.0,0.0,
St. Vincent Grenadines,2020-06-22 12:56:08.577999,0.0,0.0,
Antigua and Barbuda,2020-06-22 12:56:08.577999,0.0,0.0,
Timor-Leste,2020-06-22 12:56:08.577999,0.0,0.0,
Curaçao,2020-06-22 12:56:08.577999,0.0,0.0,
Grenada,2020-06-22 12:56:08.577999,0.0,0.0,
Belize,2020-06-22 12:56:08.577999,0.0,0.0,
New Caledonia,2020-06-22 12:56:08.577999,0.0,0.0,
Laos,2020-06-22 12:56:08.577999,0.0,0.0,
Saint Lucia,2020-06-22 12:56:08.577999,0.0,0.0,
Dominica,2020-06-22 12:56:08.577999,0.0,0.0,
Fiji,2020-06-22 12:56:08.577999,0.0,0.0,
Saint Kitts and Nevis,2020-06-22 12:56:08.577999,0.0,0.0,
Turks and Caicos,2020-06-22 12:56:08.577999,0.0,0.0,
Falkland Islands,2020-06-22 12:56:08.577999,0.0,0.0,
Greenland,2020-06-22 12:56:08.577999,0.0,0.0,
Vatican City,2020-06-22 12:56:08.577999,0.0,0.0,
Lesotho,2020-06-22 12:56:08.577999,8.0,0.0,
Montserrat,2020-06-22 12:56:08.577999,0.0,0.0,
Seychelles,2020-06-22 12:56:08.577999,0.0,0.0,
Western Sahara,2020-06-22 12:56:08.577999,1.0,0.0,
MS Zaandam,2020-06-22 12:56:08.577999,0.0,0.0,
Papua New Guinea,2020-06-22 12:56:08.577999,1.0,0.0,
British Virgin Islands,2020-06-22 12:56:08.577999,0.0,0.0,
Caribbean Netherlands,2020-06-22 12:56:08.577999,0.0,0.0,
St. Barth,2020-06-22 12:56:08.577999,0.0,0.0,
Anguilla,2020-06-22 12:56:08.577999,0.0,0.0,
Saint Pierre Miquelon,2020-06-22 12:56:08.577999,0.0,0.0,
China,2020-06-21 10:31:10.404119,26.0,0.0,
USA,2020-06-21 10:31:10.404119,26079.0,267.0,
Brazil,2020-06-21 10:31:10.404119,16851.0,601.0,
Russia,2020-06-21 10:31:10.404119,7728.0,109.0,
India,2020-06-21 10:31:10.404119,15183.0,426.0,
UK,2020-06-21 10:31:10.404119,1221.0,43.0,
Spain,2020-06-21 10:31:10.404119,334.0,1.0,
Peru,2020-06-21 10:31:10.404119,3598.0,184.0,
Chile,2020-06-21 10:31:10.404119,5607.0,184.0,
Italy,2020-06-21 10:31:10.404119,224.0,24.0,
Iran,2020-06-21 10:31:10.404119,2368.0,116.0,
Germany,2020-06-21 10:31:10.404119,359.0,1.0,
Turkey,2020-06-21 10:31:10.404119,1192.0,23.0,
Pakistan,2020-06-21 10:31:10.404119,4951.0,119.0,
Mexico,2020-06-21 10:31:10.404119,4717.0,387.0,
France,2020-06-21 10:31:10.404119,284.0,7.0,
Saudi Arabia,2020-06-21 10:31:10.404119,3379.0,37.0,
Bangladesh,2020-06-21 10:31:10.404119,3531.0,39.0,
Canada,2020-06-21 10:31:10.404119,318.0,20.0,
South Africa,2020-06-21 10:31:10.404119,4621.0,53.0,
Qatar,2020-06-21 10:31:10.404119,881.0,4.0,
Colombia,2020-06-21 10:31:10.404119,3019.0,111.0,
Belgium,2020-06-21 10:31:10.404119,0.0,0.0,
Belarus,2020-06-21 10:31:10.404119,569.0,3.0,
Sweden,2020-06-21 10:31:10.404119,0.0,0.0,
Egypt,2020-06-21 10:31:10.404119,1475.0,87.0,
Ecuador,2020-06-21 10:31:10.404119,909.0,67.0,
Netherlands,2020-06-21 10:31:10.404119,91.0,1.0,
Indonesia,2020-06-21 10:31:10.404119,862.0,36.0,
UAE,2020-06-21 10:31:10.404119,392.0,1.0,
Argentina,2020-06-21 10:31:10.404119,1581.0,19.0,
Singapore,2020-06-21 10:31:10.404119,262.0,0.0,
Kuwait,2020-06-21 10:31:10.404119,505.0,7.0,
Portugal,2020-06-21 10:31:10.404119,292.0,2.0,
Ukraine,2020-06-21 10:31:10.404119,735.0,8.0,
Poland,2020-06-21 10:31:10.404119,311.0,10.0,
Switzerland,2020-06-21 10:31:10.404119,49.0,0.0,
Iraq,2020-06-21 10:31:10.404119,1646.0,87.0,
Philippines,2020-06-21 10:31:10.404119,652.0,19.0,
Oman,2020-06-21 10:31:10.404119,905.0,3.0,
Afghanistan,2020-06-21 10:31:10.404119,409.0,12.0,
Dominican Republic,2020-06-21 10:31:10.404119,899.0,7.0,
Panama,2020-06-21 10:31:10.404119,808.0,8.0,
Ireland,2020-06-21 10:31:10.404119,5.0,0.0,
Romania,2020-06-21 10:31:10.404119,315.0,12.0,
Bolivia,2020-06-21 10:31:10.404119,1036.0,25.0,
Bahrain,2020-06-21 10:31:10.404119,433.0,3.0,
Israel,2020-06-21 10:31:10.404119,145.0,1.0,
Armenia,2020-06-21 10:31:10.404119,560.0,18.0,
Nigeria,2020-06-21 10:31:10.404119,436.0,12.0,
Japan,2020-06-21 10:31:10.404119,65.0,1.0,
Austria,2020-06-21 10:31:10.404119,18.0,2.0,
Kazakhstan,2020-06-21 10:31:10.404119,446.0,2.0,
Moldova,2020-06-21 10:31:10.404119,247.0,9.0,
Ghana,2020-06-21 10:31:10.404119,290.0,0.0,
Serbia,2020-06-21 10:31:10.404119,91.0,1.0,
Guatemala,2020-06-21 10:31:10.404119,246.0,31.0,
Azerbaijan,2020-06-21 10:31:10.404119,491.0,6.0,
S. Korea,2020-06-21 10:31:10.404119,48.0,0.0,
Denmark,2020-06-21 10:31:10.404119,0.0,0.0,
Honduras,2020-06-21 10:31:10.404119,1048.0,9.0,
Cameroon,2020-06-21 10:31:10.404119,282.0,2.0,
Algeria,2020-06-21 10:31:10.404119,140.0,8.0,
Czechia,2020-06-21 10:31:10.404119,50.0,0.0,
Morocco,2020-06-21 10:31:10.404119,138.0,1.0,
Nepal,2020-06-21 10:31:10.404119,421.0,1.0,
Norway,2020-06-21 10:31:10.404119,3.0,0.0,
Sudan,2020-06-21 10:31:10.404119,164.0,8.0,
Malaysia,2020-06-21 10:31:10.404119,16.0,0.0,
Ivory Coast,2020-06-21 10:31:10.404119,216.0,2.0,
Australia,2020-06-21 10:31:10.404119,25.0,0.0,
Finland,2020-06-21 10:31:10.404119,1.0,0.0,
Uzbekistan,2020-06-21 10:31:10.404119,162.0,0.0,
Senegal,2020-06-21 10:31:10.404119,105.0,2.0,
DRC,2020-06-21 10:31:10.404119,154.0,5.0,
Tajikistan,2020-06-21 10:31:10.404119,58.0,0.0,
North Macedonia,2020-06-21 10:31:10.404119,101.0,5.0,
Haiti,2020-06-21 10:31:10.404119,97.0,1.0,
Guinea,2020-06-21 10:31:10.404119,28.0,0.0,
Kenya,2020-06-21 10:31:10.404119,260.0,2.0,
El Salvador,2020-06-21 10:31:10.404119,151.0,5.0,
Djibouti,2020-06-21 10:31:10.404119,17.0,0.0,
Ethiopia,2020-06-21 10:31:10.404119,63.0,2.0,
Gabon,2020-06-21 10:31:10.404119,0.0,0.0,
Luxembourg,2020-06-21 10:31:10.404119,15.0,0.0,
Hungary,2020-06-21 10:31:10.404119,8.0,0.0,
Venezuela,2020-06-21 10:31:10.404119,128.0,0.0,
Bulgaria,2020-06-21 10:31:10.404119,33.0,0.0,
Bosnia and Herzegovina,2020-06-21 10:31:10.404119,0.0,0.0,
Greece,2020-06-21 10:31:10.404119,10.0,0.0,
Kyrgyzstan,2020-06-21 10:31:10.404119,170.0,2.0,
Thailand,2020-06-21 10:31:10.404119,1.0,0.0,
Mauritania,2020-06-21 10:31:10.404119,171.0,3.0,
CAR,2020-06-21 10:31:10.404119,122.0,4.0,
Somalia,2020-06-21 10:31:10.404119,24.0,2.0,
French Guiana,2020-06-21 10:31:10.404119,278.0,1.0,
Mayotte,2020-06-21 10:31:10.404119,0.0,0.0,
Croatia,2020-06-21 10:31:10.404119,18.0,0.0,
Cuba,2020-06-21 10:31:10.404119,3.0,0.0,
Costa Rica,2020-06-21 10:31:10.404119,86.0,0.0,
Maldives,2020-06-21 10:31:10.404119,16.0,0.0,
Estonia,2020-06-21 10:31:10.404119,0.0,0.0,
Albania,2020-06-21 10:31:10.404119,71.0,1.0,
Sri Lanka,2020-06-21 10:31:10.404119,0.0,0.0,
Mali,2020-06-21 10:31:10.404119,10.0,1.0,
South Sudan,2020-06-21 10:31:10.404119,10.0,0.0,
Nicaragua,2020-06-21 10:31:10.404119,0.0,0.0,
Iceland,2020-06-21 10:31:10.404119,1.0,0.0,
Lithuania,2020-06-21 10:31:10.404119,3.0,0.0,
Equatorial Guinea,2020-06-21 10:31:10.404119,0.0,0.0,
Madagascar,2020-06-21 10:31:10.404119,93.0,1.0,
Lebanon,2020-06-21 10:31:10.404119,51.0,0.0,
Slovakia,2020-06-21 10:31:10.404119,1.0,0.0,
Guinea-Bissau,2020-06-21 10:31:10.404119,0.0,0.0,
Slovenia,2020-06-21 10:31:10.404119,1.0,0.0,
New Zealand,2020-06-21 10:31:10.404119,2.0,0.0,
Zambia,2020-06-21 10:31:10.404119,0.0,0.0,
Paraguay,2020-06-21 10:31:10.404119,17.0,0.0,
Sierra Leone,2020-06-21 10:31:10.404119,18.0,2.0,
Tunisia,2020-06-21 10:31:10.404119,1.0,0.0,
Hong Kong,2020-06-21 10:31:10.404119,3.0,0.0,
Latvia,2020-06-21 10:31:10.404119,0.0,0.0,
Niger,2020-06-21 10:31:10.404119,1.0,0.0,
Jordan,2020-06-21 10:31:10.404119,18.0,0.0,
Cyprus,2020-06-21 10:31:10.404119,1.0,0.0,
Yemen,2020-06-21 10:31:10.404119,19.0,2.0,
Georgia,2020-06-21 10:31:10.404119,8.0,0.0,
Burkina Faso,2020-06-21 10:31:10.404119,2.0,0.0,
Cabo Verde,2020-06-21 10:31:10.404119,27.0,0.0,
Congo,2020-06-21 10:31:10.404119,0.0,0.0,
Uruguay,2020-06-21 10:31:10.404119,17.0,0.0,
Chad,2020-06-21 10:31:10.404119,0.0,0.0,
Andorra,2020-06-21 10:31:10.404119,0.0,0.0,
Palestine,2020-06-21 10:31:10.404119,49.0,0.0,
Uganda,2020-06-21 10:31:10.404119,7.0,0.0,
Benin,2020-06-21 10:31:10.404119,115.0,2.0,
Mozambique,2020-06-21 10:31:10.404119,45.0,1.0,
Malawi,2020-06-21 10:31:10.404119,110.0,3.0,
Rwanda,2020-06-21 10:31:10.404119,26.0,0.0,
Diamond Princess,2020-06-21 10:31:10.404119,0.0,0.0,
Sao Tome and Principe,2020-06-21 10:31:10.404119,5.0,0.0,
San Marino,2020-06-21 10:31:10.404119,0.0,0.0,
Malta,2020-06-21 10:31:10.404119,1.0,0.0,
Jamaica,2020-06-21 10:31:10.404119,5.0,0.0,
Eswatini,2020-06-21 10:31:10.404119,8.0,0.0,
Liberia,2020-06-21 10:31:10.404119,25.0,1.0,
Libya,2020-06-21 10:31:10.404119,27.0,0.0,
Channel Islands,2020-06-21 10:31:10.404119,0.0,0.0,
Togo,2020-06-21 10:31:10.404119,8.0,0.0,
Tanzania,2020-06-21 10:31:10.404119,0.0,0.0,
Réunion,2020-06-21 10:31:10.404119,1.0,0.0,
Zimbabwe,2020-06-21 10:31:10.404119,10.0,2.0,
Taiwan,2020-06-21 10:31:10.404119,0.0,0.0,
Montenegro,2020-06-21 10:31:10.404119,3.0,0.0,
Vietnam,2020-06-21 10:31:10.404119,0.0,0.0,
Mauritius,2020-06-21 10:31:10.404119,0.0,0.0,
Isle of Man,2020-06-21 10:31:10.404119,0.0,0.0,
Suriname,2020-06-21 10:31:10.404119,12.0,0.0,
Myanmar,2020-06-21 10:31:10.404119,3.0,0.0,
Comoros,2020-06-21 10:31:10.404119,0.0,0.0,
Martinique,2020-06-21 10:31:10.404119,0.0,0.0,
Mongolia,2020-06-21 10:31:10.404119,2.0,0.0,
Syria,2020-06-21 10:31:10.404119,6.0,0.0,
Cayman Islands,2020-06-21 10:31:10.404119,0.0,0.0,
Faeroe Islands,2020-06-21 10:31:10.404119,0.0,0.0,
Guyana,2020-06-21 10:31:10.404119,1.0,0.0,
Angola,2020-06-21 10:31:10.404119,7.0,0.0,
Gibraltar,2020-06-21 10:31:10.404119,0.0,0.0,
Guadeloupe,2020-06-21 10:31:10.404119,0.0,0.0,
Bermuda,2020-06-21 10:31:10.404119,0.0,0.0,
Burundi,2020-06-21 10:31:10.404119,40.0,0.0,
Eritrea,2020-06-21 10:31:10.404119,0.0,0.0,
Brunei,2020-06-21 10:31:10.404119,0.0,0.0,
Cambodia,2020-06-21 10:31:10.404119,0.0,0.0,
Trinidad and Tobago,2020-06-21 10:31:10.404119,0.0,0.0,
Bahamas,2020-06-21 10:31:10.404119,0.0,0.0,
Aruba,2020-06-21 10:31:10.404119,0.0,0.0,
Monaco,2020-06-21 10:31:10.404119,1.0,0.0,
Barbados,2020-06-21 10:31:10.404119,0.0,0.0,
Botswana,2020-06-21 10:31:10.404119,0.0,0.0,
Liechtenstein,2020-06-21 10:31:10.404119,0.0,0.0,
Sint Maarten,2020-06-21 10:31:10.404119,0.0,0.0,
Bhutan,2020-06-21 10:31:10.404119,0.0,0.0,
French Polynesia,2020-06-21 10:31:10.404119,0.0,0.0,
Namibia,2020-06-21 10:31:10.404119,9.0,0.0,
Macao,2020-06-21 10:31:10.404119,0.0,0.0,
Saint Martin,2020-06-21 10:31:10.404119,0.0,0.0,
Gambia,2020-06-21 10:31:10.404119,1.0,1.0,
St. Vincent Grenadines,2020-06-21 10:31:10.404119,0.0,0.0,
Antigua and Barbuda,2020-06-21 10:31:10.404119,0.0,0.0,
Timor-Leste,2020-06-21 10:31:10.404119,0.0,0.0,
Curaçao,2020-06-21 10:31:10.404119,0.0,0.0,
Grenada,2020-06-21 10:31:10.404119,0.0,0.0,
Belize,2020-06-21 10:31:10.404119,0.0,0.0,
New Caledonia,2020-06-21 10:31:10.404119,0.0,0.0,
Laos,2020-06-21 10:31:10.404119,0.0,0.0,
Saint Lucia,2020-06-21 10:31:10.404119,0.0,0.0,
Dominica,2020-06-21 10:31:10.404119,0.0,0.0,
Fiji,2020-06-21 10:31:10.404119,0.0,0.0,
Saint Kitts and Nevis,2020-06-21 10:31:10.404119,0.0,0.0,
Turks and Caicos,2020-06-21 10:31:10.404119,2.0,0.0,
Falkland Islands,2020-06-21 10:31:10.404119,0.0,0.0,
Greenland,2020-06-21 10:31:10.404119,0.0,0.0,
Vatican City,2020-06-21 10:31:10.404119,0.0,0.0,
Montserrat,2020-06-21 10:31:10.404119,0.0,0.0,
Seychelles,2020-06-21 10:31:10.404119,0.0,0.0,
MS Zaandam,2020-06-21 10:31:10.404119,0.0,0.0,
Western Sahara,2020-06-21 10:31:10.404119,0.0,0.0,
British Virgin Islands,2020-06-21 10:31:10.404119,0.0,0.0,
Papua New Guinea,2020-06-21 10:31:10.404119,0.0,0.0,
Caribbean Netherlands,2020-06-21 10:31:10.404119,0.0,0.0,
St. Barth,2020-06-21 10:31:10.404119,0.0,0.0,
Lesotho,2020-06-21 10:31:10.404119,0.0,0.0,
Anguilla,2020-06-21 10:31:10.404119,0.0,0.0,
Saint Pierre Miquelon,2020-06-21 10:31:10.404119,0.0,0.0,
China,2020-06-20 11:08:22.040297,27.0,0.0,
USA,2020-06-20 11:08:22.040297,33388.0,573.0,
Brazil,2020-06-20 11:08:22.040297,31571.0,968.0,
Russia,2020-06-20 11:08:22.040297,7889.0,161.0,
India,2020-06-20 11:08:22.040297,15915.0,307.0,
UK,2020-06-20 11:08:22.040297,1295.0,128.0,
Spain,2020-06-20 11:08:22.040297,363.0,7.0,
Peru,2020-06-20 11:08:22.040297,3413.0,201.0,
Italy,2020-06-20 11:08:22.040297,264.0,49.0,
Chile,2020-06-20 11:08:22.040297,5355.0,202.0,
Iran,2020-06-20 11:08:22.040297,2322.0,115.0,
Germany,2020-06-20 11:08:22.040297,556.0,1.0,
Turkey,2020-06-20 11:08:22.040297,1248.0,22.0,
Pakistan,2020-06-20 11:08:22.040297,6604.0,153.0,
Mexico,2020-06-20 11:08:22.040297,5030.0,647.0,
France,2020-06-20 11:08:22.040297,641.0,16.0,
Saudi Arabia,2020-06-20 11:08:22.040297,3941.0,46.0,
Bangladesh,2020-06-20 11:08:22.040297,3240.0,37.0,
Canada,2020-06-20 11:08:22.040297,390.0,64.0,
South Africa,2020-06-20 11:08:22.040297,4966.0,46.0,
Qatar,2020-06-20 11:08:22.040297,1026.0,1.0,
Colombia,2020-06-20 11:08:22.040297,2357.0,81.0,
Belgium,2020-06-20 11:08:22.040297,74.0,1.0,
Belarus,2020-06-20 11:08:22.040297,603.0,6.0,
Sweden,2020-06-20 11:08:22.040297,0.0,0.0,
Egypt,2020-06-20 11:08:22.040297,1547.0,89.0,
Ecuador,2020-06-20 11:08:22.040297,0.0,0.0,
Netherlands,2020-06-20 11:08:22.040297,76.0,8.0,
Indonesia,2020-06-20 11:08:22.040297,1226.0,56.0,
UAE,2020-06-20 11:08:22.040297,388.0,1.0,
Singapore,2020-06-20 11:08:22.040297,218.0,0.0,
Argentina,2020-06-20 11:08:22.040297,1634.0,13.0,
Kuwait,2020-06-20 11:08:22.040297,467.0,6.0,
Portugal,2020-06-20 11:08:22.040297,377.0,1.0,
Ukraine,2020-06-20 11:08:22.040297,841.0,9.0,
Poland,2020-06-20 11:08:22.040297,304.0,12.0,
Switzerland,2020-06-20 11:08:22.040297,8.0,0.0,
Philippines,2020-06-20 11:08:22.040297,941.0,20.0,
Iraq,2020-06-20 11:08:22.040297,1870.0,88.0,
Oman,2020-06-20 11:08:22.040297,896.0,3.0,
Afghanistan,2020-06-20 11:08:22.040297,546.0,21.0,
Dominican Republic,2020-06-20 11:08:22.040297,710.0,8.0,
